fecha;hospital;provincia;camas_iniciales_planta;camas_habilitadas_planta;camas_ocupadas_planta;camas_iniciales_uci;camas_habilitadas_uci;camas_ocupadas_uci;camas_ocupadas_covid_uci;codigo_ine
05/10/2024;Hospital Santiago Apóstol;Burgos;114;100;77;0;0;0;0;9059
05/10/2024;Hospital Santos Reyes;Burgos;114;114;51;0;0;0;0;9059
05/10/2024;Complejo Asistencial Universitario de León;León;850;876;569;44;53;23;0;24089
05/10/2024;Complejo Asistencial Universitario de Palencia;Palencia;451;434;269;16;15;10;0;34120
05/10/2024;Complejo Asistencial Universitario de Salamanca;Salamanca;721;710;602;61;57;35;0;37274
05/10/2024;Complejo Asistencial de Segovia;Segovia;365;320;191;16;10;8;0;40004
05/10/2024;Complejo Asistencial de Soria;Soria;309;245;138;14;14;2;0;42173
06/10/2024;Complejo Asistencial de Ávila;Ávila;422;360;256;14;10;6;0;5019
06/10/2024;Hospital Santiago Apóstol;Burgos;114;100;76;0;0;0;0;9059
07/10/2024;Complejo Asistencial Universitario de Burgos;Burgos;842;686;600;40;47;31;0;9059
07/10/2024;Complejo Asistencial Universitario de León;León;850;876;670;44;53;28;0;24089
07/10/2024;Complejo Asistencial Universitario de Palencia;Palencia;451;434;329;16;15;10;0;34120
07/10/2024;Edificio Rondilla;Valladolid;0;0;0;0;0;0;0;47186
08/10/2024;Complejo Asistencial de Ávila;Ávila;422;360;240;14;10;7;0;5019
08/10/2024;Hospital Santiago Apóstol;Burgos;114;98;73;0;0;0;0;9059
08/10/2024;Hospital Santos Reyes;Burgos;114;114;57;0;0;0;0;9059
08/10/2024;Hospital El Bierzo;León;391;391;297;14;14;5;0;24089
08/10/2024;Complejo Asistencial Universitario de Palencia;Palencia;451;434;305;16;15;12;0;34120
08/10/2024;Complejo Asistencial de Soria;Soria;309;242;152;14;14;3;0;42173
08/10/2024;Edificio Rondilla;Valladolid;0;0;0;0;0;0;0;47186
09/10/2024;Complejo Asistencial de Ávila;Ávila;422;360;230;14;10;9;0;5019
09/10/2024;Complejo Asistencial Universitario de León;León;850;876;692;44;53;30;0;24089
09/10/2024;Complejo Asistencial de Zamora;Zamora;395;354;307;17;11;3;0;49275
10/10/2024;Complejo Asistencial Universitario de Burgos;Burgos;842;693;638;40;47;33;1;9059
10/10/2024;Complejo Asistencial Universitario de Palencia;Palencia;451;434;308;16;15;11;0;34120
10/10/2024;Complejo Asistencial de Segovia;Segovia;365;320;230;16;10;9;0;40004
10/10/2024;Complejo Asistencial de Soria;Soria;309;240;148;14;14;1;0;42173
10/10/2024;Edificio Rondilla;Valladolid;0;0;0;0;0;0;0;47186
11/10/2024;Complejo Asistencial de Ávila;Ávila;422;360;223;14;10;4;0;5019
11/10/2024;Complejo Asistencial Universitario de Burgos;Burgos;842;694;628;40;47;31;1;9059
11/10/2024;Hospital Santos Reyes;Burgos;114;114;47;0;0;0;0;9059
11/10/2024;Complejo Asistencial de Segovia;Segovia;365;320;233;16;10;7;0;40004
11/10/2024;Hospital Universitario Río Hortega;Valladolid;573;525;463;33;41;34;0;47186
12/10/2024;Hospital Santiago Apóstol;Burgos;114;96;74;0;0;0;0;9059
12/10/2024;Complejo Asistencial Universitario de Salamanca;Salamanca;721;710;612;61;57;37;0;37274
12/10/2024;Complejo Asistencial de Segovia;Segovia;365;320;212;16;10;6;0;40004
12/10/2024;Complejo Asistencial de Soria;Soria;309;240;129;14;14;3;0;42173
12/10/2024;Hospital de Medina del Campo;Valladolid;119;117;51;0;0;0;0;47186
13/10/2024;Hospital Santiago Apóstol;Burgos;114;96;74;0;0;0;0;9059
13/10/2024;Hospital El Bierzo;León;391;391;239;14;14;6;0;24089
13/10/2024;Complejo Asistencial Universitario de Palencia;Palencia;451;434;273;16;15;8;0;34120
13/10/2024;Complejo Asistencial Universitario de Salamanca;Salamanca;721;710;609;61;57;33;0;37274
13/10/2024;Complejo Asistencial de Segovia;Segovia;365;320;211;16;10;7;0;40004
13/10/2024;Complejo Asistencial de Zamora;Zamora;395;353;269;17;11;4;0;49275
14/10/2024;Complejo Asistencial de Ávila;Ávila;422;360;228;14;10;7;0;5019
14/10/2024;Complejo Asistencial Universitario de León;León;850;876;654;44;53;27;0;24089
14/10/2024;Hospital El Bierzo;León;391;391;252;14;14;6;0;24089
14/10/2024;Complejo Asistencial de Soria;Soria;309;242;135;14;14;3;0;42173
14/10/2024;Hospital de Medina del Campo;Valladolid;119;116;48;0;0;0;0;47186
15/10/2024;Complejo Asistencial de Ávila;Ávila;422;360;276;14;10;5;0;5019
15/10/2024;Hospital Santiago Apóstol;Burgos;114;94;76;0;0;0;0;9059
15/10/2024;Hospital Santos Reyes;Burgos;114;114;44;0;0;0;0;9059
15/10/2024;Complejo Asistencial Universitario de Palencia;Palencia;451;434;320;16;15;8;0;34120
15/10/2024;Complejo Asistencial Universitario de Salamanca;Salamanca;721;710;644;61;57;37;0;37274
15/10/2024;Complejo Asistencial de Soria;Soria;309;242;148;14;14;1;0;42173
16/10/2024;Hospital Santiago Apóstol;Burgos;114;96;76;0;0;0;0;9059
16/10/2024;Complejo Asistencial Universitario de León;León;850;876;659;44;53;33;0;24089
16/10/2024;Hospital El Bierzo;León;391;391;268;14;14;6;0;24089
16/10/2024;Complejo Asistencial de Segovia;Segovia;365;338;263;16;13;11;0;40004
16/10/2024;Complejo Asistencial de Soria;Soria;309;240;148;14;14;2;0;42173
16/10/2024;Hospital Clínico Universitario de Valladolid;Valladolid;674;599;484;57;67;55;0;47186
16/10/2024;Hospital de Medina del Campo;Valladolid;119;116;62;0;0;0;0;47186
16/10/2024;Hospital Universitario Río Hortega;Valladolid;573;534;464;33;40;33;1;47186
16/10/2024;Complejo Asistencial de Zamora;Zamora;395;354;302;17;11;2;0;49275
17/10/2024;Complejo Asistencial de Ávila;Ávila;422;360;249;14;10;6;0;5019
17/10/2024;Hospital Clínico Universitario de Valladolid;Valladolid;674;610;492;57;67;49;0;47186
17/10/2024;Hospital Universitario Río Hortega;Valladolid;573;530;472;33;41;26;0;47186
17/10/2024;Edificio Rondilla;Valladolid;0;0;0;0;0;0;0;47186
18/10/2024;Hospital Universitario Río Hortega;Valladolid;573;533;462;33;41;27;0;47186
18/10/2024;Edificio Rondilla;Valladolid;0;0;0;0;0;0;0;47186
19/10/2024;Complejo Asistencial Universitario de Burgos;Burgos;842;703;571;40;47;34;0;9059
19/10/2024;Complejo Asistencial Universitario de León;León;850;876;568;44;53;27;0;24089
19/10/2024;Complejo Asistencial Universitario de Palencia;Palencia;451;434;300;16;15;8;0;34120
19/10/2024;Complejo Asistencial de Soria;Soria;309;238;134;14;14;3;0;42173
19/10/2024;Hospital Clínico Universitario de Valladolid;Valladolid;674;613;452;57;67;39;0;47186
19/10/2024;Hospital Universitario Río Hortega;Valladolid;573;534;412;33;41;27;0;47186
20/10/2024;Complejo Asistencial Universitario de Burgos;Burgos;842;688;572;40;47;29;0;9059
20/10/2024;Hospital Santiago Apóstol;Burgos;114;102;58;0;0;0;0;9059
20/10/2024;Hospital Santos Reyes;Burgos;114;114;42;0;0;0;0;9059
20/10/2024;Complejo Asistencial Universitario de León;León;850;876;574;44;53;26;0;24089
20/10/2024;Hospital Clínico Universitario de Valladolid;Valladolid;674;613;449;57;67;39;0;47186
21/10/2024;Complejo Asistencial Universitario de Burgos;Burgos;842;681;611;40;47;28;0;9059
21/10/2024;Hospital Santiago Apóstol;Burgos;114;102;58;0;0;0;0;9059
21/10/2024;Hospital El Bierzo;León;391;391;278;14;14;5;0;24089
21/10/2024;Complejo Asistencial de Soria;Soria;309;240;152;14;14;3;0;42173
21/10/2024;Hospital Universitario Río Hortega;Valladolid;573;524;462;33;41;27;0;47186
21/10/2024;Complejo Asistencial de Zamora;Zamora;395;354;299;17;11;3;0;49275
22/10/2024;Hospital El Bierzo;León;391;391;281;14;14;5;0;24089
22/10/2024;Complejo Asistencial de Segovia;Segovia;365;332;228;16;10;7;0;40004
22/10/2024;Complejo Asistencial de Soria;Soria;309;240;152;14;14;5;0;42173
22/10/2024;Hospital de Medina del Campo;Valladolid;119;116;69;0;0;0;0;47186
23/10/2024;Hospital Santiago Apóstol;Burgos;114;102;71;0;0;0;0;9059
23/10/2024;Complejo Asistencial Universitario de León;León;850;876;655;44;53;33;0;24089
23/10/2024;Complejo Asistencial Universitario de Salamanca;Salamanca;721;710;611;61;57;44;0;37274
23/10/2024;Complejo Asistencial de Soria;Soria;309;240;150;14;14;5;0;42173
24/10/2024;Complejo Asistencial Universitario de Palencia;Palencia;451;434;296;16;15;8;0;34120
24/10/2024;Complejo Asistencial de Soria;Soria;309;242;161;14;14;2;0;42173
24/10/2024;Hospital Universitario Río Hortega;Valladolid;573;528;479;33;41;32;0;47186
24/10/2024;Edificio Rondilla;Valladolid;0;0;0;0;0;0;0;47186
25/10/2024;Hospital Santos Reyes;Burgos;114;114;60;0;0;0;0;9059
25/10/2024;Complejo Asistencial de Segovia;Segovia;365;0;0;16;0;0;0;40004
25/10/2024;Complejo Asistencial de Soria;Soria;309;241;156;14;14;1;0;42173
25/10/2024;Hospital Clínico Universitario de Valladolid;Valladolid;674;597;465;57;67;44;0;47186
25/10/2024;Hospital de Medina del Campo;Valladolid;119;115;62;0;0;0;0;47186
25/10/2024;Hospital Universitario Río Hortega;Valladolid;573;528;474;33;41;35;0;47186
26/10/2024;Complejo Asistencial Universitario de Burgos;Burgos;842;697;530;40;47;30;0;9059
26/10/2024;Complejo Asistencial Universitario de León;León;850;876;538;44;53;23;0;24089
26/10/2024;Hospital El Bierzo;León;391;391;232;14;14;3;0;24089
26/10/2024;Complejo Asistencial de Segovia;Segovia;365;332;211;16;10;4;0;40004
26/10/2024;Complejo Asistencial de Soria;Soria;309;244;158;14;14;2;0;42173
26/10/2024;Hospital Universitario Río Hortega;Valladolid;573;531;393;33;41;29;0;47186
27/10/2024;Complejo Asistencial de Soria;Soria;309;242;162;14;14;4;0;42173
28/10/2024;Complejo Asistencial de Ávila;Ávila;422;360;241;14;10;6;0;5019
28/10/2024;Hospital El Bierzo;León;391;391;272;14;14;9;0;24089
28/10/2024;Complejo Asistencial de Segovia;Segovia;365;332;225;16;10;5;0;40004
28/10/2024;Complejo Asistencial de Soria;Soria;309;241;169;14;14;4;0;42173
28/10/2024;Hospital Universitario Río Hortega;Valladolid;573;520;425;33;40;32;1;47186
29/10/2024;Hospital Santiago Apóstol;Burgos;114;102;68;0;0;0;0;9059
29/10/2024;Complejo Asistencial Universitario de León;León;850;876;637;44;53;21;0;24089
29/10/2024;Hospital El Bierzo;León;391;391;273;14;14;6;0;24089
29/10/2024;Complejo Asistencial Universitario de Palencia;Palencia;451;434;325;16;15;10;0;34120
29/10/2024;Complejo Asistencial Universitario de Salamanca;Salamanca;721;710;604;61;57;41;0;37274
29/10/2024;Complejo Asistencial de Segovia;Segovia;365;332;232;16;10;4;0;40004
29/10/2024;Complejo Asistencial de Soria;Soria;309;241;181;14;14;5;0;42173
29/10/2024;Hospital Clínico Universitario de Valladolid;Valladolid;674;617;459;57;67;49;0;47186
29/10/2024;Complejo Asistencial de Zamora;Zamora;395;353;296;17;11;3;0;49275
30/10/2024;Hospital Santiago Apóstol;Burgos;114;102;61;0;0;0;0;9059
30/10/2024;Complejo Asistencial Universitario de Palencia;Palencia;451;434;318;16;15;13;0;34120
30/10/2024;Hospital Clínico Universitario de Valladolid;Valladolid;674;619;451;57;67;52;0;47186
31/10/2024;Hospital Santos Reyes;Burgos;114;114;65;0;0;0;0;9059
31/10/2024;Complejo Asistencial Universitario de Salamanca;Salamanca;721;710;593;61;57;36;0;37274
31/10/2024;Complejo Asistencial de Soria;Soria;309;243;173;14;14;4;0;42173
31/10/2024;Hospital de Medina del Campo;Valladolid;119;116;57;0;0;0;0;47186
31/10/2024;Edificio Rondilla;Valladolid;0;0;0;0;0;0;0;47186
01/11/2024;Complejo Asistencial Universitario de León;León;850;876;531;44;53;21;0;24089
01/11/2024;Hospital Universitario Río Hortega;Valladolid;573;535;371;33;41;32;0;47186
01/11/2024;Complejo Asistencial de Zamora;Zamora;395;353;272;17;11;5;0;49275
02/11/2024;Complejo Asistencial de Ávila;Ávila;422;360;261;14;10;4;0;5019
02/11/2024;Complejo Asistencial Universitario de León;León;850;876;540;44;53;19;0;24089
02/11/2024;Complejo Asistencial Universitario de Palencia;Palencia;451;434;287;16;15;7;0;34120
02/11/2024;Hospital Clínico Universitario de Valladolid;Valladolid;674;617;469;57;67;40;0;47186
02/11/2024;Hospital de Medina del Campo;Valladolid;119;116;55;0;0;0;0;47186
03/11/2024;Complejo Asistencial de Ávila;Ávila;422;360;263;14;10;4;0;5019
03/11/2024;Complejo Asistencial Universitario de Burgos;Burgos;842;694;519;40;47;33;0;9059
03/11/2024;Complejo Asistencial Universitario de Salamanca;Salamanca;721;710;549;61;57;38;0;37274
03/11/2024;Complejo Asistencial de Zamora;Zamora;395;353;294;17;11;6;1;49275
04/11/2024;Complejo Asistencial de Ávila;Ávila;422;360;259;14;10;5;0;5019
04/11/2024;Edificio Rondilla;Valladolid;0;0;0;0;0;0;0;47186
05/11/2024;Complejo Asistencial de Ávila;Ávila;422;360;257;14;10;7;0;5019
05/11/2024;Complejo Asistencial Universitario de Burgos;Burgos;842;698;564;40;47;32;1;9059
05/11/2024;Hospital Santos Reyes;Burgos;114;114;53;0;0;0;0;9059
05/11/2024;Complejo Asistencial Universitario de Salamanca;Salamanca;721;710;632;61;57;34;0;37274
05/11/2024;Complejo Asistencial de Segovia;Segovia;365;332;215;16;10;4;0;40004
05/11/2024;Complejo Asistencial de Soria;Soria;309;244;164;14;14;2;0;42173
06/11/2024;Complejo Asistencial Universitario de Burgos;Burgos;842;706;566;40;47;33;1;9059
06/11/2024;Hospital Santos Reyes;Burgos;114;114;67;0;0;0;0;9059
06/11/2024;Complejo Asistencial de Segovia;Segovia;365;332;220;16;10;5;0;40004
06/11/2024;Hospital de Medina del Campo;Valladolid;119;118;56;0;0;0;0;47186
06/11/2024;Edificio Rondilla;Valladolid;0;0;0;0;0;0;0;47186
07/11/2024;Complejo Asistencial de Ávila;Ávila;422;360;280;14;10;7;1;5019
07/11/2024;Hospital Santos Reyes;Burgos;114;114;74;0;0;0;0;9059
07/11/2024;Complejo Asistencial Universitario de León;León;850;876;641;44;53;25;0;24089
07/11/2024;Complejo Asistencial Universitario de Palencia;Palencia;451;434;337;16;15;10;0;34120
07/11/2024;Hospital de Medina del Campo;Valladolid;119;118;67;0;0;0;0;47186
07/11/2024;Edificio Rondilla;Valladolid;0;0;0;0;0;0;0;47186
07/11/2024;Complejo Asistencial de Zamora;Zamora;395;353;320;17;11;5;0;49275
08/11/2024;Complejo Asistencial Universitario de Burgos;Burgos;842;696;546;40;47;29;0;9059
08/11/2024;Hospital Santos Reyes;Burgos;114;114;65;0;0;0;0;9059
08/11/2024;Hospital El Bierzo;León;391;391;290;14;14;7;0;24089
08/11/2024;Complejo Asistencial de Zamora;Zamora;395;354;322;17;11;5;0;49275
09/11/2024;Complejo Asistencial Universitario de León;León;850;876;575;44;53;32;0;24089
09/11/2024;Complejo Asistencial Universitario de Salamanca;Salamanca;721;710;594;61;57;46;0;37274
09/11/2024;Complejo Asistencial de Soria;Soria;309;249;159;14;14;6;0;42173
10/11/2024;Hospital Santiago Apóstol;Burgos;114;102;64;0;0;0;0;9059
10/11/2024;Complejo Asistencial Universitario de León;León;850;876;604;44;53;23;0;24089
10/11/2024;Hospital El Bierzo;León;391;391;264;14;14;9;0;24089
10/11/2024;Complejo Asistencial Universitario de Salamanca;Salamanca;721;710;610;61;57;44;0;37274
10/11/2024;Complejo Asistencial de Soria;Soria;309;252;162;14;14;6;0;42173
10/11/2024;Complejo Asistencial de Zamora;Zamora;395;354;307;17;11;5;0;49275
11/11/2024;Hospital Santiago Apóstol;Burgos;114;102;69;0;0;0;0;9059
11/11/2024;Hospital El Bierzo;León;391;391;287;14;14;10;0;24089
11/11/2024;Complejo Asistencial Universitario de Palencia;Palencia;451;434;323;16;15;5;0;34120
11/11/2024;Complejo Asistencial Universitario de Salamanca;Salamanca;721;710;648;61;57;39;0;37274
11/11/2024;Complejo Asistencial de Segovia;Segovia;365;332;224;16;10;3;0;40004
11/11/2024;Complejo Asistencial de Soria;Soria;309;251;171;14;14;7;0;42173
11/11/2024;Hospital Clínico Universitario de Valladolid;Valladolid;674;633;483;57;67;40;1;47186
12/11/2024;Complejo Asistencial de Ávila;Ávila;422;360;273;14;10;7;1;5019
12/11/2024;Complejo Asistencial Universitario de Burgos;Burgos;842;691;597;40;47;28;0;9059
12/11/2024;Hospital Santiago Apóstol;Burgos;114;102;72;0;0;0;0;9059
12/11/2024;Hospital Santos Reyes;Burgos;114;114;67;0;0;0;0;9059
12/11/2024;Complejo Asistencial de Segovia;Segovia;365;332;231;16;10;6;0;40004
12/11/2024;Hospital de Medina del Campo;Valladolid;119;117;63;0;0;0;0;47186
12/11/2024;Complejo Asistencial de Zamora;Zamora;395;355;305;17;11;4;0;49275
13/11/2024;Complejo Asistencial Universitario de Burgos;Burgos;842;691;612;40;47;32;0;9059
13/11/2024;Hospital Santiago Apóstol;Burgos;114;102;73;0;0;0;0;9059
13/11/2024;Hospital de Medina del Campo;Valladolid;119;117;66;0;0;0;0;47186
13/11/2024;Edificio Rondilla;Valladolid;0;0;0;0;0;0;0;47186
14/11/2024;Complejo Asistencial de Ávila;Ávila;422;360;270;14;10;9;1;5019
14/11/2024;Complejo Asistencial Universitario de Burgos;Burgos;842;695;620;40;47;28;0;9059
14/11/2024;Complejo Asistencial Universitario de León;León;850;876;698;44;53;25;0;24089
14/11/2024;Hospital El Bierzo;León;391;391;287;14;14;4;0;24089
14/11/2024;Complejo Asistencial Universitario de Palencia;Palencia;451;434;334;16;15;9;0;34120
14/11/2024;Complejo Asistencial de Segovia;Segovia;365;332;222;16;10;7;0;40004
14/11/2024;Hospital Clínico Universitario de Valladolid;Valladolid;674;638;492;57;67;48;1;47186
14/11/2024;Hospital de Medina del Campo;Valladolid;119;117;72;0;0;0;0;47186
15/11/2024;Hospital Santiago Apóstol;Burgos;114;102;79;0;0;0;0;9059
15/11/2024;Hospital Santos Reyes;Burgos;114;114;58;0;0;0;0;9059
15/11/2024;Complejo Asistencial Universitario de Salamanca;Salamanca;721;710;638;61;57;48;0;37274
15/11/2024;Complejo Asistencial de Soria;Soria;309;252;170;14;14;3;0;42173
15/11/2024;Hospital de Medina del Campo;Valladolid;119;117;76;0;0;0;0;47186
16/11/2024;Complejo Asistencial Universitario de León;León;850;876;572;44;53;23;0;24089
16/11/2024;Complejo Asistencial de Segovia;Segovia;365;332;202;16;10;5;0;40004
16/11/2024;Hospital Clínico Universitario de Valladolid;Valladolid;674;645;435;57;66;41;1;47186
16/11/2024;Hospital de Medina del Campo;Valladolid;119;118;57;0;0;0;0;47186
16/11/2024;Edificio Rondilla;Valladolid;0;0;0;0;0;0;0;47186
16/11/2024;Complejo Asistencial de Zamora;Zamora;395;351;271;17;11;6;0;49275
17/11/2024;Hospital Santiago Apóstol;Burgos;114;102;52;0;0;0;0;9059
17/11/2024;Hospital Santos Reyes;Burgos;114;114;49;0;0;0;0;9059
17/11/2024;Hospital Universitario Río Hortega;Valladolid;573;533;373;33;41;30;0;47186
18/11/2024;Complejo Asistencial Universitario de Burgos;Burgos;842;681;600;40;47;25;1;9059
18/11/2024;Hospital El Bierzo;León;391;391;264;14;14;7;0;24089
18/11/2024;Hospital Universitario Río Hortega;Valladolid;573;530;423;33;41;29;0;47186
19/11/2024;Complejo Asistencial Universitario de Burgos;Burgos;842;683;602;40;47;24;1;9059
19/11/2024;Complejo Asistencial de Segovia;Segovia;365;332;218;16;10;5;0;40004
19/11/2024;Edificio Rondilla;Valladolid;0;0;0;0;0;0;0;47186
19/11/2024;Complejo Asistencial de Zamora;Zamora;395;350;288;17;11;5;0;49275
20/11/2024;Complejo Asistencial Universitario de Burgos;Burgos;842;688;613;40;47;29;1;9059
20/11/2024;Hospital Santiago Apóstol;Burgos;114;102;71;0;0;0;0;9059
20/11/2024;Hospital Santos Reyes;Burgos;114;114;49;0;0;0;0;9059
20/11/2024;Complejo Asistencial Universitario de Palencia;Palencia;451;434;308;16;15;8;0;34120
20/11/2024;Hospital Clínico Universitario de Valladolid;Valladolid;674;638;509;57;66;51;1;47186
20/11/2024;Hospital de Medina del Campo;Valladolid;119;118;67;0;0;0;0;47186
20/11/2024;Hospital Universitario Río Hortega;Valladolid;573;530;467;33;41;32;0;47186
20/11/2024;Edificio Rondilla;Valladolid;0;0;0;0;0;0;0;47186
21/11/2024;Complejo Asistencial Universitario de Burgos;Burgos;842;695;611;40;47;25;1;9059
21/11/2024;Hospital Santos Reyes;Burgos;114;114;50;0;0;0;0;9059
21/11/2024;Hospital El Bierzo;León;391;391;256;14;14;7;0;24089
21/11/2024;Hospital de Medina del Campo;Valladolid;119;118;71;0;0;0;0;47186
22/11/2024;Hospital Santos Reyes;Burgos;114;114;59;0;0;0;0;9059
22/11/2024;Complejo Asistencial de Zamora;Zamora;395;354;284;17;11;8;0;49275
23/11/2024;Hospital Santiago Apóstol;Burgos;114;102;63;0;0;0;0;9059
23/11/2024;Hospital Santos Reyes;Burgos;114;114;47;0;0;0;0;9059
23/11/2024;Complejo Asistencial Universitario de Palencia;Palencia;451;434;281;16;15;7;0;34120
23/11/2024;Complejo Asistencial Universitario de Salamanca;Salamanca;721;710;589;61;57;40;0;37274
23/11/2024;Complejo Asistencial de Soria;Soria;309;248;137;14;14;4;0;42173
